CODIGO,DESCRIPCION,ESPECIFICACION,COSTO,SUGERIDO,DESFASE,PUBLICO,PRECIO2,PRECIO3,PRECIO4,CodigoBarras,MARCA,EnVenta,Linea
000978,Lapicero Tinta Seca 060 - Negro Faber,Copy 03/01/24,1.01,1.26,0.24,1.5,15,0,0,7754111560030,018,Verdadero,064
000979,Lapicero Tinta Seca 031 Punta Fina Tri/Hex - Azul Faber,Copy 14/12/22,0.47,0.59,0.11,0.7,7,27,0,7754111541015,018,Verdadero,064
000980,Lapicero Tinta Seca 031 Punta Fina Tri/Hex - Rojo Faber,Copy 05/03/22,0.47,0.59,0.11,0.7,7,27,0,7754111541022,018,Verdadero,064
000981,Lapicero Tinta Seca L-036 Granel - Rojo Layconsa,Verificar CB,0.41,0.51,0.19,0.7,0,0,0,7750840003282,034,Verdadero,064
000982,Lapicero Tinta Seca L-036 Granel - Azul Layconsa,Verificar CB,0.41,0.51,0.19,0.7,0,0,0,7750840003275,034,Verdadero,064
000983,Lapicero Tinta Líquida c/borrador Frixy Max - Rojo Layconsa,-,2.583,3.23,0.27,3.5,0,0,0,6931190737909,034,Verdadero,064
000984,Lapicero Tinta Líquida c/borrador Frixy Max - Negro Layconsa,-,2.583,3.23,0.27,3.5,0,0,0,6931190732942,034,Verdadero,064
000985,Lapicero Tinta Seca Marathon 318 Retráctil - Azul Stabilo,Copy 26/01/23,2.56,3.2,0.3,3.5,0,0,0,9556091126538,062,Verdadero,064
000986,Lapicero Tinta Seca Marathon 318 Retráctil - Negro Stabilo,Copy 12/09/23,2.55,3.19,0.31,3.5,0,0,0,9556091126545,062,Verdadero,064
000987,Lapicero Tinta Seca Marathon 318 Retráctil - Morado Stabilo,Copy 26/01/23,2.56,3.2,0.3,3.5,0,0,0,9556091127306,062,Verdadero,064
000988,Lapicero Tinta Seca Marathon 318 Retráctil - Rosado Stabilo,Copy 29/08/22,2.81,3.51,-0.01,3.5,0,0,0,9556091127313,062,Verdadero,064
000989,Lapicero Tinta Seca Marathon 318 Retráctil - Verde Stabilo,Copy 29/08/22,2.81,3.51,-0.01,3.5,0,0,0,9556091127290,062,Verdadero,064
000990,Lapicero Tinta Líquida Softline 1900 - Plateado Artline,-,2.45,3.06,0.44,3.5,0,0,0,4974052815539,009,Verdadero,064
000991,Lapicero Retráctil FB-6032 - Rojo Sabonis,verificar cb,0.75,0.94,0.56,1.5,0,0,0,6941287603215,057,Verdadero,064
000992,Lapicero Retráctil FB-6032 - Azul Sabonis,verificar CB,0.75,0.94,0.56,1.5,0,0,0,7502277851178,057,Verdadero,064
000993,Lapicero Tinta Seca 2013 - Azul Sabonis,Caja x24 Luis 20/05/21,0.6667,0.83,0.17,1,0,0,0,7502277850911,057,Verdadero,064
000994,Lapicero Tinta Seca 2013 - Rojo Sabonis,Caja x24 Luis 20/05/21,0.6667,0.83,0.17,1,0,0,0,7502277850928,057,Verdadero,064
000995,Lapicero Tinta Seca 2013 - Morado Sabonis,Caja x24 Luis 20/05/21,0.6667,0.83,0.17,1,0,0,0,7502277850942,057,Verdadero,064
000996,Lapicero Tinta Seca 2013 - Verde Sabonis,Caja x24 Luis 20/05/21,0.6667,0.83,0.17,1,0,0,0,6953471220153,057,Verdadero,064
000997,Lapicero Tinta Seca 2003 - Rojo Sabonis,-,0.28,0.35,0.15,0.5,0,0,0,7502277850775,057,Verdadero,064
000998,Lapicero Retráctil Tenfon - Azul Sabonis,VERIFICAR CB,0.58,0.72,0.78,1.5,0,0,0,6930126705784,057,Verdadero,064
000999,Lápiz 2B Artesco,RyS 14/11/23,0.31,0.39,0.11,0.5,5,0,0,7750082003422,007,Verdadero,065
001000,Lápiz Bicolor Delgado 737 Faber,Copy 15/11/22 ,0.8858,1.11,0.39,1.5,0,0,0,0,018,Verdadero,065
001001,Lápiz Chequeo Faber,Copy 15/11/22,0.5792,0.72,0.28,1,10,0,0,0,018,Verdadero,065
001002,Lápiz Tabla Faber,-,0.4175,0.52,0.18,0.7,0,0,0,7891360424444,018,Verdadero,065
001003,Lápiz Triangular Titan 2B Triangular Faber,Copy 19/09/23,0.3783,0.47,0.23,0.7,0,0,0,7891360474715,018,Verdadero,065
001004,Lápiz Mongol Nro. 2 Triangular PaperMate,Copy 13/12/23,0.58,0.72,0.08,0.8,8,0,0,7808718509586,047,Verdadero,065
001005,Lápiz Othello Técnico - 5B Stabilo,-,1.48,1.85,0.15,2,0,0,0,4006381170314,062,Verdadero,065
001006,Lápiz Teknico 2B Layconsa,RyS 02/01/23,0.691,0.86,0.14,1,0,0,0,7750840404621,034,Verdadero,065
001007,Lápiz Chequeo Artesco,Copy 20/10/23,0.42,0.52,0.18,0.7,7,0,0,7750082003606,007,Verdadero,065
001008,Lápiz Negrito Graso Layconsa,Copy 28/09/23,1.81,2.26,0.74,3,0,0,0,7750840404744,034,Verdadero,065
001009,Lápiz Swano 306 s/borrador Grafito Stabilo,-,0.56417,0.71,0.29,1,0,0,0,4006381128230,062,Verdadero,065
001010,Lápiz Jumbo 2B Artesco,Copy 23/10/23,0.85,1.06,0.14,1.2,0,0,0,7750082001237,007,Verdadero,065
001011,Lápiz Bicolor Artesco,Copy 15/11/22,0.4867,0.61,0.19,0.8,8,0,0,7750082002098,007,Verdadero,065
001012,Lápiz Mongol Nro. 2 Hexagonal PaperMate,Copy 28/12/22,0.5792,0.72,0.08,0.8,8,0,0,7591163100230,047,Verdadero,065
001013,Lápiz Grip 2001 BP s/borrador Delgado Faber,-,1.093,1.37,0.13,1.5,0,0,0,7891360493402,018,Verdadero,065
001014,Lápiz Exam Grade 2B Stabilo,-,1.48,1.85,0.15,2,0,0,0,9556091126453,062,Verdadero,065
001015,Lápiz Estudiante XD 2B Layconsa,Verificar CB,0.48,0.6,0.1,0.7,0,0,0,7750840001431,034,Verdadero,065
001016,Lápiz Jumbo 2B Triangular S/B Vikingo,-,0.6125,0.77,0.23,1,0,0,0,0,072,Verdadero,065
001017,Lápiz Swano 4906 2B c/borrador Stabilo,Arti 26/07/22 ,0.89,1.11,0.39,1.5,0,0,0,8595147808104,062,Verdadero,065
001018,Lápiz Tabla Artesco,Copy 05/02/24,0.42,0.52,0.18,0.7,0,0,0,7750082004887,007,Verdadero,065
001019,Lápiz Chequeo (Victor) ,Chequeo ,0.333,0.42,0.08,0.5,0,0,0,0,044,Verdadero,065
001020,Lápiz Chequeo Jumbo Rovi,Luis 16/01/23,0.5,0.63,0.38,1,0,0,0,0,072,Verdadero,065
001021,Lápiz Estudiante Superior HB c/borrador Layconsa,Layconsa 28/02/23,0.36,0.45,0.25,0.7,0,0,0,7750840003886,034,Verdadero,065
001022,Lápiz Jumbo Kinder 2B Layconsa,-,0.7255,0.91,0.29,1.2,0,0,0,7750840007952,034,Verdadero,065
001023,Lápiz Markin - Azul Layconsa,"Ama, Azul, Blco, Rojo.",1.94,2.42,0.08,2.5,0,0,0,7750840013380,034,Verdadero,065
001024,Lápiz Negrito Semi Graso Layconsa,Copy 25/05/23,2.47,3.09,-0.09,3,0,0,0,7750840404737,034,Verdadero,065
001025,Lápiz Chequeo Stabilo,-,0.61,0.76,0.24,1,0,0,0,2010055257005,062,Verdadero,065
001026,Lápiz Carpintero Eco Faber,-,0.78,0.98,0.03,1,0,0,0,7891360492412,018,Verdadero,065
001027,Lápiz Chequeo Vikingo,-,0.333,0.42,0.28,0.7,0,0,0,0,072,Verdadero,065
001028,Lápiz Con Diseño Colores Besko ,-,0.2431,0.3,0.2,0.5,0,0,0,0,044,Verdadero,065
001029,Lápiz Chequeo Azul ,-,0.333,0.42,0.08,0.5,0,0,0,0,044,Verdadero,065
001030,Lápiz Con Rayas ,-,0.333,0.42,0.08,0.5,0,0,0,0,044,Verdadero,065
001031,Lápiz Rivo ,-,0.2,0.25,0.25,0.5,0,0,0,0,044,Verdadero,065
001032,Lápiz Teknico Kp,-,0.325,0.41,0.59,1,0,0,0,0,032,Verdadero,065
001033,Lápiz Teknico H Layconsa,Copy 06/01/23. Layconsa 28/02/23,0.69,0.86,0.14,1,0,0,0,7750840404669,034,Verdadero,065
001034,Lápiz Teknico 2H Layconsa,RyS 05/01/23,0.69,0.86,0.14,1,0,0,0,7750840404676,034,Verdadero,065
001035,Lápiz Teknico 3H Layconsa,RyS 05/01/23. Layconsa 28/02/23,0.69,0.86,0.14,1,0,0,0,7750840404683,034,Verdadero,065
001036,Lápiz Teknico 4H Layconsa,Copy 19/04/22,0.69,0.86,0.14,1,0,0,0,7750840404690,034,Verdadero,065
001037,Lápiz Teknico 5H Layconsa,RyS 05/01/23. Layconsa 28/02/23,0.69,0.86,0.14,1,0,0,0,7750840404706,034,Verdadero,065
001038,Lápiz Teknico 6H Layconsa,Layconsa 28/02/23,0.69,0.86,0.14,1,0,0,0,7750840404713,034,Verdadero,065
001039,Lápiz Teknico 7H Layconsa,RyS 26/03/21,0.68,0.85,0.15,1,0,0,0,7750840010198,034,Verdadero,065
001040,Lápiz Teknico 8H Layconsa,RyS 26/03/21,0.68,0.85,0.15,1,0,0,0,7750840010211,034,Verdadero,065
001041,Lápiz Teknico 9H Layconsa,RyS 26/03/21,0.68,0.85,0.15,1,0,0,0,7750840010235,034,Verdadero,065
001042,Lápiz Teknico F Layconsa,Copy 19/04/22,0.68,0.85,0.15,1,0,0,0,7750840404652,034,Verdadero,065
001043,Lápiz Teknico HB Layconsa,RyS 05/01/23. Layconsa 28/02/23,0.7,0.87,0.13,1,0,0,0,7750840404645,034,Verdadero,065
001044,Lápiz Teknico B Layconsa,Copy 19/04/22,0.69,0.86,0.14,1,0,0,0,7750840404638,034,Verdadero,065
001045,Lápiz Teknico 3B Layconsa,Copy 07/06/22,0.66,0.83,0.18,1,0,0,0,7750840404614,034,Verdadero,065
001046,Lápiz Teknico 4B Layconsa,RyS 05/01/23,0.7,0.87,0.13,1,0,0,0,7750840404607,034,Verdadero,065
001047,Lápiz Teknico 5B Layconsa,RyS 26/03/21,0.69,0.86,0.14,1,0,0,0,7750840404591,034,Verdadero,065
001048,Lápiz Teknico 6B Layconsa,RyS 05/01/23,0.69,0.86,0.14,1,0,0,0,7750840404584,034,Verdadero,065
001049,Lápiz Teknico 7B Layconsa,Copy 19/04/22,0.68,0.85,0.15,1,0,0,0,7750840010181,034,Verdadero,065
001050,Lápiz Teknico 8B Layconsa,Copy 19/04/22,0.8133,1.02,-0.02,1,0,0,0,7750840010204,034,Verdadero,065
001051,Lápiz Markin - Amarillo Layconsa,-,1.94,2.42,0.08,2.5,0,0,0,7750840013373,034,Verdadero,065
001052,Lápiz Markin - Rojo Layconsa,-,1.94,2.42,0.08,2.5,0,0,0,7750840013366,034,Verdadero,065
001053,Lápiz Othello Técnico - 4H Stabilo,-,1.48,1.85,0.15,2,0,0,0,4006381118125,062,Verdadero,065
001054,Lápiz Othello Técnico - 3B Stabilo,-,1.48,1.85,0.15,2,0,0,0,4006381118033,062,Verdadero,065
001055,Lápiz Othello Técnico - HB Stabilo,-,1.48,1.85,0.15,2,0,0,0,4006381117944,062,Verdadero,065
001056,Lápiz Othello Técnico - 8B Stabilo,-,1.48,1.85,0.15,2,0,0,0,8595147804045,062,Verdadero,065
001057,Lápiz Othello Técnico - B Stabilo,-,1.48,1.85,0.15,2,0,0,0,4006381117852,062,Verdadero,065
001058,Lápiz Othello Técnico - 2B Stabilo,-,1.48,1.85,0.15,2,0,0,0,4006381117975,062,Verdadero,065
001059,Lápiz Othello Técnico - F Stabilo,-,1.48,1.85,0.15,2,0,0,0,4006381117876,062,Verdadero,065
001060,Laser Tipo Lapicero + Linterna ,-,9,11.25,0.75,12,0,0,0,0,044,Verdadero,066
001061,Libreta Pandero o Petisa ,Paquete de 10 ctos = 230 SOLES Valencia 09/05/24,0.23,0.29,0.21,0.5,5,0,0,0,044,Verdadero,067
001062,Libreta Colores Grande Taco ,Valencia 17/08/24,1.6,2,0.5,2.5,0,0,0,0,044,Verdadero,067
001063,Libreta Empastada Chica x160 hjs #2 ,Valencia 09/06/23,1.5,1.88,1.13,3,0,0,0,0,044,Verdadero,067
001064,Libreta Empastada Grande x100 hjs #2 ,Valencia 05/04/23,2.5,3.13,0.88,4,0,0,0,0,044,Verdadero,067
001065,Libreta Empastada Grande x200 hjs #3 ,Valencia 08/08/22,3.6,4.5,0.5,5,0,0,0,0,044,Verdadero,067
001066,Libreta Empastada Grande x300 hjs #4 ,Valencia 08/08/22,4.9,6.13,0.88,7,0,0,0,0,044,Verdadero,067
001067,Libreta Empastada Grande x50 hjs #1 ,Valencia 08/08/22,1.6,2,0.5,2.5,0,0,0,0,044,Verdadero,067
001068,Libreta Espiral Chica #01 x100 hjs ,Valencia 09/11/22,0.7,0.87,1.13,2,0,0,0,0,044,Verdadero,067
001069,Libreta Espiral Grande x150 hjs #3 ,Valencia 24/08/24,2,2.5,1,3.5,0,0,0,0,044,Verdadero,067
001070,Libreta Espiral Grande t/dura c/liga x240 hjs Amarilla,Balvin,3.2,4,2,6,0,0,0,0,044,Verdadero,067
001071,Libreta Espiral Grande x50 hjs #1 ,Valencia 24/08/24,0.9,1.13,0.38,1.5,0,0,0,0,044,Verdadero,067
001072,Libreta Espiral Grande t/dura c/liga x80 hjs Amarilla,Balvin 25/07/21,1.5,1.88,2.13,4,0,0,0,0,044,Verdadero,067
001073,Libreta Espiral Grande t/dura c/liga x160 hjs Amarilla,Balvin 25/07/21,2.5,3.13,1.88,5,0,0,0,0,044,Verdadero,067
001074,Libreta Espiral Grande x100 hjs #2 ,Valencia 24/08/24,1.6,2,0.5,2.5,0,0,0,0,044,Verdadero,067
001075,Libreta Espiral Papel Couche Navarrete,-,1,1.25,0.25,1.5,0,0,0,0,040,Verdadero,067
001076,Libreta Colores Chica Taco ,Valencia 17/08/24,0.8,1,0.5,1.5,0,0,0,0,044,Verdadero,067
001077,Libreta Empastada Chica  x80 hjs #1 ,Valencia 14/06/23,0.9,1.13,0.88,2,0,0,0,0,044,Verdadero,067
001078,Libreta Topografica Empastada ,-,2.3,2.87,2.13,5,0,0,0,0,044,Verdadero,067
001079,Libreta A5 Diseños Navarrete,-,7.22,9.02,5.98,15,13,0,0,0,040,Verdadero,067
001080,Libreta Espiral c/Liga - Henriquez ,-,2.4,3,1,4,0,0,0,0,044,Falso,067
001081,Plumón Posca PC-3ML Glitter Escarchado Naranja Uni,-,8.1,10.12,1.88,12,0,,,4902778197950,071,Verdadero,098
001082,Libreta Topográfica Transit Parque,-,4.6,5.75,0.25,6,0,0,0,0,048,Verdadero,067
001083,Libreta Plastificada Petisa Grande x50 hjs ,Valencia 27/03/23,0.8,1,0.5,1.5,0,0,0,0,044,Verdadero,067
001084,Libreta Empastada Grande x400 hjs #5 ,Valencia 08/08/22,5.6,7,1,8,0,0,0,0,044,Verdadero,067
001085,Plumón Posca PC-3ML Glitter Escarchado Azul Uni,-,8.1,10.12,1.88,12,0,,,4902778197981,071,Verdadero,098
001086,Libreta Espiral A6 c/liga 10.5x10 cm x100 hjs Andana ,Andana Editorial,2,2.5,0.5,3,0,0,0,0,044,Falso,067
001087,Libreta Espiral A6 Anotadores Andana ,Andana Editorial,1.3,1.63,0.88,2.5,0,0,0,0,044,Falso,067
001088,Libreta Espiral A6 c/liga 10.5x14.5 cm x100 hjs Andana ,Andana Editorial,2.5,3.13,0.88,4,0,0,0,0,044,Verdadero,067
001089,Libreta A5 x100 hjs c/liga Metallic MOD.N21-18 - Fucsia Navarrete,-,9.94,12.42,1.58,14,0,0,0,7750212068659,040,Falso,067
001090,Libreta A5 x100 hjs Glitter MOD.N21-32 - Palo Rosa Navarrete,-,11.6,14.5,0.5,15,0,0,0,7750212068697,040,Falso,067
001091,Libreta A5 x100 hjs Glitter MOD.N21-32 - Morado Navarrete,-,11.6,14.5,0.5,15,0,0,0,7750212068680,040,Falso,067
001092,Libreta A5 x100 hjs c/liga Millenial MOD.N21-7 - Fucsia Navarrete,-,9.6,12,0,12,0,0,0,7750212068734,040,Falso,067
001093,Libreta A5 x100 hjs c/liga Glamour MOD.N21-42 - Fucsia Navarrete,-,9.2,11.5,1.5,13,0,0,0,7750212068772,040,Falso,067
001094,Libreta A5 x100 hjs c/liga Fantasy MOD.N21-6 - Tornasol Claro Navarrete,-,9.6,12,0,12,0,0,0,7750212068802,040,Falso,067
001095,Libreta A5 x100 hjs Vintage MOD.N21-31 - Trip Notes Navarrete,-,10.67,13.34,1.66,15,0,0,0,7750212068819,040,Falso,067
001096,Libro Diario x50 hjs f/antiguo  (100 fls) Parque,Parque 12/11/21. Verificar Precio,9,11.25,0.75,12,0,0,0,0,048,Verdadero,068
001097,Libro Diario x100 hjs f/antiguo (200 fls) Parque,Parque 05/08/25,17.5,21.88,0.13,22,0,0,0,0,048,Verdadero,068
001098,Libro Padrón de Socios x50 hjs Ray Perú,-,4.5,5.63,4.38,10,0,0,0,0,077,Verdadero,068
001099,Libro Padrón de Socios x100 hjs Ray Perú,Valencia 23/11/24,13,16.25,0.75,17,0,0,0,0,077,Verdadero,068
001100,Libro Caja f/antiguo x100 hjs Parque,Parque 01/10/25,17.5,21.88,0.13,22,0,0,0,0,044,Verdadero,068
001101,Libro Actas x50 hjs (-) y (#) x75g Parque,-,9,11.25,0.75,12,0,0,0,0,048,Verdadero,068
001102,Libro Diario x200 hjs f/antiguo (400 fls) Parque,Parque 25/01/22,28.5,35.63,0.38,36,0,0,0,0,048,Verdadero,068
001103,Libro Actas x100 hjs (-) y (#) x75g Parque,-,17.5,21.88,0.13,22,0,0,0,0,048,Verdadero,068
001104,Libro Actas x200 hjs (-) y (#) x75g Parque,-,28.5,35.63,0.38,36,0,0,0,0,048,Verdadero,068
001105,Libro Caja f/antiguo x200 hjs ,-,16,20,10,30,0,0,0,0,044,Verdadero,068
001106,Libro Actas x100 hjs (-) y (#) Ray Perú,Valencia 23/11/24,12,15,2,17,0,0,0,0,077,Verdadero,068
001107,Libro Actas x200 hjs (-) y (#) Ray Perú,Valencia 23/11/24,23,28.75,1.25,30,0,0,0,0,022,Verdadero,068
001108,Libro Actas x50 hjs (-) y (#) Ray Perú,Valencia 06/10/25,6.8,8.5,1.5,10,0,0,0,1000000053860,022,Verdadero,068
001109,Libro Padrón de Socios x200 hjs Ray Perú,Valencia 23/11/24,24,30,0,30,0,0,0,0,077,Verdadero,068
001110,Libro Registro Huéspedes x50 hjs Grafiresa,-,9.5,11.88,1.13,13,0,0,0,0,022,Falso,068
001111,Libro Matrícula de Acciones x100 hjs (100 fls),Valencia 18/09/23,12,15,2,17,0,0,0,0,022,Verdadero,068
001112,Libro Registro Huéspedes x200 hjs Grafiresa,-,31.5,39.38,0.63,40,0,0,0,0,022,Falso,068
001113,Libro Caja y Bancos x50 hjs (100 fls) Parque,-,8.5,10.63,2.38,13,0,0,0,0,048,Verdadero,068
001114,Lienzo Algodón 30x40 Parque,-,12.5,15.63,0.38,16,0,0,0,0,048,Verdadero,069
001115,Lienzo Algodón 40x50 Parque,-,16,20,0,20,0,0,0,0,048,Verdadero,069
001116,Lienzo Algodón 30x40 Ove,-,6.84,8.55,3.45,12,0,0,0,0,045,Verdadero,069
001117,Lienzo Algodón 20x30 Ove,-,5.54,6.92,2.08,9,0,0,0,0,045,Verdadero,069
001118,Lienzo Algodón 50x60,-,18,22.5,2.5,25,0,0,0,0,044,Verdadero,069
001119,Lienzo Algodón 20x30 Parque,-,7.5,9.38,0.63,10,0,0,0,0,048,Verdadero,069
001120,Lienzo Algodón 16x16 Parque,-,5,6.25,0.75,7,0,0,0,0,048,Verdadero,069
001121,Lienzo Algodón 40x50 ,Ariesthef 27/10/23,10.33,12.91,4.09,17,0,0,0,0,044,Verdadero,069
001122,Lienzo Algodón 20x30 ,Ariesthef 30/12/23,5,6.25,2.75,9,0,0,0,0,044,Verdadero,069
001123,Lienzo Algodón 30x40,Ariesthef 14/12/23,7.5,9.38,2.63,12,0,0,0,0,044,Verdadero,069
001124,Ligas 1/4 lb #18 Alleanza,Cajón x80 Unds. Copy 30/12/23 Verificar Precio,3.17,3.96,0.04,4,0,0,0,7754807850063,004,Verdadero,070
001125,Ligas 1 lb #18 Alleanza,"Para embolsa x50 unds = S/. 1.00 (Bolsa de 1,000 aprox) Copy 30/12/23",13.28,16.6,-0.6,16,0,0,0,0,004,Verdadero,070
001126,Ligas Ancha 1 lb Alleanza,"Bolsa x100, Unidad = S/. 0.30  Bolsax10 = S/. 2.50 Copy 16/12/21",0.1515,0.19,0.11,0.3,2.5,0,0,0,004,Verdadero,070
001127,Ligas Colores en Plancha ,Plancha x ?????,0.125,0.16,0.34,0.5,0,0,0,0,044,Verdadero,070
001128,Limpiatipo Pote x35 gr Artesco,Copy 13/01/24,1.64,2.05,-0.05,2,0,0,0,7750082003712,007,Verdadero,071
001129,Limpiatipo Pote x35 gr Layconsa,RyS 25/09/23,1.51,1.89,0.11,2,0,0,0,7750840005767,034,Verdadero,071
001130,Lupa Diámetro 45 mm c/blister Arti Creativo,-,4.98,6.23,-0.23,6,0,0,0,6930518920641,008,Verdadero,072
001131,Lupa Diámetro 100 mm,Ariesthe12/10/23,3.17,3.96,2.04,6,0,0,0,0,044,Verdadero,072
001132,Lupa Diámetro 40 mm ,Ariesthef 12/10/23,1.25,1.56,1.44,3,0,0,0,0,044,Verdadero,072
001133,Lupa Diámetro 50 mm ,-,1.104,1.38,1.62,3,0,0,0,0,044,Verdadero,072
001134,Lupa Diámetro 60 mm c/accesorio ,-,1.54,1.93,2.08,4,0,0,0,0,044,Verdadero,072
001135,Lupa Diámetro 50 mm Besko,Verificar,1.333,1.67,1.33,3,0,0,0,0,044,Verdadero,072
001136,Lupa Diámetro 75 mm Besko,Verificar,1.583,1.98,3.02,5,0,0,0,0,044,Verdadero,072
001137,Lupa Diámetro 90 mm,AVL King 26/03/22,3.44,4.3,1.7,6,0,0,0,0,044,Verdadero,072
001138,Lupa Diámetro  75 mm,Ariesthef 29/05/21,1.667,2.08,2.92,5,0,0,0,0,044,Verdadero,072
001139,Lupa Diámetro  60 mm,Ariesthe12/10/23,1.83,2.29,1.71,4,0,0,0,0,044,Verdadero,072
001140,Lupa Diámetro 75 mm,AVL King 26/03/22,2.725,3.41,1.59,5,0,0,0,0,044,Verdadero,072
001141,Lupa Diámetro 100 mm Besko,Ariesthef 16/09/21,2.83,3.54,2.46,6,0,0,0,0,044,Verdadero,072
001142,Lupa Diámetro 60 mm ,Ariesthe20/06/23,1.83,2.29,1.71,4,0,0,0,0,044,Verdadero,072
001143,"Mandil Plástico s/mangas #10, #12 ",Margarita - Karlita Ariesthef 12/04/23,5,6.25,-0.25,6,0,0,0,0,044,Verdadero,073
001144,"Mandil Plástico s/mangas #14, #16 ",Margarita - Karlita Ariesthef 12/04/23,5,6.25,-0.25,6,0,0,0,0,044,Verdadero,073
001145,"Mandil Plástico s/mangas #4, #6, #8 ",Margarita - Karlita Ariesthef 12/04/23,5,6.25,-0.25,6,0,0,0,0,044,Verdadero,073
001146,Masa Para Moldear x4 x5oz Layconsa,-,11.63,14.54,0.46,15,0,0,0,7750840003961,034,Verdadero,075
001147,Masa Para Moldear x5 x2oz Layconsa,-,8.62,10.77,0.23,11,0,0,0,7750840003978,034,Verdadero,075
001148,Masa Para Moldear x5 x2oz Artesco,Copy 29/08/22,10.2,12.75,0.25,13,0,0,0,7750082013728,007,Verdadero,075
001149,Mica Portapapel A4 Vinifan,Copy 09/01/24,0.447,0.56,0.44,1,8,80,0,0,073,Verdadero,076
001150,Mica # 03 Fotocheck Horizontal Chico Artesco,7.9x9.7 cm MOD1 - Interior: 6x9.3 ; Doc = 3 soles,0.1808,0.23,0.27,0.5,3,0,0,0,007,Falso,076
001151,Mica Polipropileno A4 Artesco,S/. 0.20 c/u,1.44,1.8,0,1.8,0,0,0,0,007,Falso,076
001152,Mica # 05 DNI Nuevo y Brevete ,6.2x9.3 cm  - Interior: 5.7x8.7  Comercial Dorita: Grau 538 05/03/22,0.27,0.34,0.16,0.5,5,0,0,0,044,Verdadero,076
001153,Mica # 06 Tarjeta de Propiedad SOAT,11x18.4  - Interior: 10.5x18 ; Doc = S/. 5.00,0.25,0.31,0.69,1,10,0,0,0,044,Verdadero,076
001154,Mica Polipropileno Oficio Artesco,S/. 0.20 c/u,1.8,2.25,0.25,2.5,0,0,0,0,007,Verdadero,076
001155,Mica Polipropileno p/CD ,Veli 11/02/22,0.9,1.13,-0.93,0.2,0,0,0,0,044,Verdadero,076
001156,Mica Portapapel Oficio Vinifan,RyS 25/09/23,0.51,0.64,0.36,1,8,0,0,0,073,Verdadero,076
001157,Mica # 03 Fotocheck Horizontal Chico ,7.9x9.7 cm DITO #1  - Interior: 6x9.3 ; Doc = 3 soles,0.13,0.16,0.34,0.5,3,0,0,0,044,Falso,076
001158,Mica Fotocheck Acrílico Vertical/Horizontal 8.7x5.5 cm ,-,0.32,0.4,1.1,1.5,15,0,0,0,044,Verdadero,076
001159,Mica # 01 Fotocheck Prensa Chica ,6.9x10.8 cm  - Interior: 6.5x8.5 ; Dorita (#7) 04/01/24,0.5,0.63,0.07,0.7,7,0,0,0,044,Verdadero,076
001160,Mica # 07 Fotocheck Prensa Grande,10x14.4 cm - Interior: 9.6x12 Dorita (#17) 04/09/24,50,62.5,-61.5,1,10,0,0,0,044,Verdadero,076
001161,Hilo Soguilla Marrón x10 mts,Avl King 29/09/21,2,2.5,0.5,3,0,0,0,0,044,Verdadero,059
001162,Conamat Secundaria #22 (2019) ELUM,-/Editorial Lumbreras/- 16/12/23,10.4,13,3,16,14,,,9786123079314,076,Verdadero,155
001163,Mica # 08 Fotocheck Prensa Jumbo,8.5x12 cm - Interior: 8x9.5 ; Doc = 5 soles Dorita 04/01/24,0.72,0.9,0.1,1,10,0,0,0,044,Verdadero,076
001164,Mica # 09 Fotocheck Prensa Mediana ,9.5x13.5 cm - Interior: 9x11.3 ; Doc = 5 soles Dorita (#11) 04/01/24,0.6,0.75,0.25,1,10,0,0,0,044,Verdadero,076
001165,Mica # 02 Fotocheck Horizontal Mediano ,8.3x10.4 cm - Interior: 6x10 Dorita 22/07/24,0.42,0.52,0.18,0.7,7,0,0,0,044,Verdadero,076
001166,Mica Portapapel A5 17.5x23.5 s/perforado ,Cto = 40 soles,0.26,0.33,0.48,0.8,60,0,0,0,044,Falso,076
001167,Mica # 04 DNI Antiguo ,8x11 cm - Interior: 7.5x10.4 ; Doc = 3 soles,0.36,0.45,0.25,0.7,7,0,0,0,044,Verdadero,076
001168,Mica Portapapel A4 Artesco,Bolsa x10 = S/. 6.00 Verificar Precio,0.436,0.54,0.26,0.8,6,0,0,0,007,Verdadero,076
001169,Mica Portapapel A5 17x22.5x150 Perforada xciento Intifan,Intifan 11/12/23,0.479,0.6,0.2,0.8,60,15,0,0,027,Verdadero,076
001170,Mica Portapapel A3 Perforada 30x42 cm Boca Arriba Intifan,Verificar Precio (28/12/21),1.07,1.34,1.16,2.5,0,0,0,0,027,Verdadero,076
001171,Mica Portapapel A3,-,1,1.25,1.25,2.5,0,0,0,0,044,Verdadero,076
001172,Mica Acetato PVC 100x70 cm 200 micras,"Arnold. (Cnto=800), 50x70=5 soles (cnto=400), 20x30=1 sol (cnto=80)",10,12.5,2.5,15,800,0,0,0,044,Verdadero,076
001173,Mica Acetato PVC 20x30 cm A4 200 Micras,Orlando,1,1.25,0.25,1.5,0,0,0,0,044,Verdadero,076
001174,Mica # 03 Fotocheck Horizontal Chico ,7.9x9.7 cm - Interior: 6x9.3 ; Doc = 3 soles. Comercial Dorita: Grau 538,0.24,0.3,0.2,0.5,5,0,0,0,044,Falso,076
001175,Mina 0.5 2B 9065 x24 Faber,Copy 03/01/24,1.35,1.69,0.31,2,0,0,0,7891360483977,018,Verdadero,077
